Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.21131666666666668,0.21131666666666668,0.14857952824475668,0.14857952824475668,2.1265519167514557
1.0,0.25665,0.25665,0.21784950801103245,0.21784950801103245,2.0089151748951446
2.0,0.3069,0.3069,0.28728140637577354,0.2872814063757735,1.9085767198116224
3.0,0.32543333333333335,0.32543333333333335,0.30627735008366835,0.30627735008366835,1.8793786823749543
4.0,0.3361166666666667,0.3361166666666667,0.32383932523034725,0.32383932523034725,1.8509664531717909
5.0,0.34976666666666667,0.34976666666666667,0.3333561265350591,0.3333561265350591,1.813326229186768
6.0,0.36393333333333333,0.36393333333333333,0.3494464045332058,0.3494464045332058,1.7752303695425073
7.0,0.35988333333333333,0.35988333333333333,0.34321925288662514,0.3432192528866251,1.7784162905622036
8.0,0.3728666666666666,0.3728666666666666,0.3568670408291596,0.3568670408291596,1.749665759472137
9.0,0.3813,0.3813,0.3709684970634045,0.3709684970634045,1.7234472905067686
10.0,0.3897166666666666,0.3897166666666666,0.38249838467258124,0.38249838467258124,1.7055163164088065
11.0,0.39594999999999997,0.39594999999999997,0.3877176210884306,0.3877176210884305,1.6903418988623522
12.0,0.40016666666666667,0.40016666666666667,0.39236414634643196,0.39236414634643196,1.6779551653151816
13.0,0.40408333333333335,0.40408333333333335,0.39335608137147215,0.39335608137147215,1.6631309024831082
14.0,0.40341666666666665,0.40341666666666665,0.39326245321985775,0.39326245321985775,1.6668020334649594
15.0,0.41188333333333327,0.41188333333333327,0.40440198361798113,0.40440198361798113,1.6497623958486192
16.0,0.41295000000000004,0.41295000000000004,0.40251163910622995,0.4025116391062299,1.6431577106739614
17.0,0.4178333333333334,0.4178333333333334,0.4094722547399886,0.40947225473998855,1.6311590797089515
18.0,0.42279999999999995,0.42279999999999995,0.4119075705131122,0.4119075705131123,1.622287386148534
19.0,0.4198666666666667,0.4198666666666667,0.4104486331417176,0.4104486331417176,1.6216826805408964
20.0,0.4222666666666667,0.4222666666666667,0.41174049957701886,0.41174049957701886,1.616382113669781
21.0,0.42876666666666663,0.42876666666666663,0.4212067149449764,0.4212067149449764,1.6021381526551348
22.0,0.4278166666666666,0.4278166666666666,0.422083132782041,0.422083132782041,1.6003687471785444
23.0,0.43405000000000005,0.43405000000000005,0.4284139732339504,0.4284139732339504,1.5851628683983012
24.0,0.4387,0.4387,0.43117622473914546,0.43117622473914546,1.5753373142252578
25.0,0.4328666666666667,0.4328666666666667,0.42382593589020895,0.42382593589020895,1.5857448050316343
26.0,0.43479999999999996,0.43479999999999996,0.427939165939237,0.427939165939237,1.5881470635850379
27.0,0.4401666666666667,0.4401666666666667,0.4313025464947723,0.4313025464947723,1.573075598985591
28.0,0.4319333333333334,0.4319333333333334,0.42105741467045166,0.42105741467045166,1.5872565334147595
29.0,0.4443833333333333,0.4443833333333333,0.43367794902149626,0.43367794902149626,1.5609455908866638
30.0,0.44775,0.44775,0.4406767091953599,0.4406767091953599,1.5528918285319147
31.0,0.4475166666666667,0.4475166666666667,0.44050342132718284,0.44050342132718284,1.5491153184403763
32.0,0.4451333333333333,0.4451333333333333,0.437111164709935,0.437111164709935,1.5553068522443163
33.0,0.4479666666666667,0.4479666666666667,0.44387770396507226,0.44387770396507237,1.5480236744627038
34.0,0.44753333333333334,0.44753333333333334,0.44231156920788894,0.44231156920788905,1.551515333703224
35.0,0.44604999999999995,0.44604999999999995,0.4351085595335166,0.4351085595335166,1.5542051821313005
36.0,0.45335000000000003,0.45335000000000003,0.4462013913207958,0.4462013913207957,1.5334842368643335
37.0,0.45136666666666664,0.45136666666666675,0.4441449576489571,0.4441449576489571,1.5392277567944628
38.0,0.4527333333333333,0.4527333333333333,0.4470203316677859,0.4470203316677859,1.535187306556296
39.0,0.4482666666666667,0.4482666666666667,0.4407324176427502,0.4407324176427502,1.5494050261822152
40.0,0.4535166666666667,0.4535166666666667,0.44763811275708376,0.44763811275708376,1.537178232441557
41.0,0.4481333333333333,0.4481333333333333,0.4423219766414593,0.4423219766414593,1.5473688705170408
