Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.2424666666666667,0.2424666666666667,0.1886997465256322,0.1886997465256322,2.059558823260855
1.0,0.31071666666666664,0.31071666666666664,0.2796894791303855,0.2796894791303855,1.8954839408397675
2.0,0.3555833333333333,0.3555833333333333,0.3446785796891406,0.3446785796891408,1.7923239311005208
3.0,0.37455,0.37455,0.36235818062234293,0.36235818062234293,1.746326929711281
4.0,0.40473333333333333,0.40473333333333333,0.396493308053921,0.396493308053921,1.66274481859613
5.0,0.4281666666666667,0.4281666666666667,0.4196442294957349,0.4196442294957349,1.596783658545068
6.0,0.4432833333333333,0.4432833333333333,0.43457465507579485,0.43457465507579485,1.5575845634683652
7.0,0.4437666666666667,0.4437666666666667,0.4362102182830368,0.4362102182830368,1.5382216033783367
8.0,0.45885,0.45885,0.4498613431166271,0.4498613431166271,1.50446328508093
9.0,0.46820000000000006,0.46820000000000006,0.46020860952352505,0.46020860952352505,1.4771375156463462
10.0,0.4754333333333333,0.4754333333333333,0.4710382541536536,0.47103825415365347,1.460251626562565
11.0,0.4855666666666666,0.4855666666666666,0.4797286481574322,0.4797286481574322,1.4400000276717735
12.0,0.49156666666666665,0.49156666666666665,0.48525097587705696,0.48525097587705696,1.4201222575725392
13.0,0.4916333333333333,0.4916333333333333,0.48676260476170247,0.48676260476170247,1.4165869166876406
14.0,0.5001833333333334,0.5001833333333334,0.4984359823668399,0.49843598236683995,1.3975330591835875
15.0,0.49319999999999997,0.49319999999999997,0.48885925799424684,0.48885925799424684,1.4138329003085481
16.0,0.5036666666666667,0.5036666666666667,0.4978469784894054,0.49784697848940535,1.3857011870500888
17.0,0.5038333333333334,0.5038333333333334,0.49872964374026685,0.49872964374026685,1.3857081379028076
18.0,0.50975,0.50975,0.5031093184882518,0.5031093184882518,1.371957991224654
19.0,0.5063500000000001,0.5063500000000001,0.49903031824240784,0.49903031824240796,1.3740188880169644
20.0,0.5013833333333333,0.5013833333333333,0.49228560244871844,0.4922856024487185,1.385772020575848
21.0,0.5121833333333334,0.5121833333333334,0.5091827004914077,0.5091827004914078,1.3552657050655244
22.0,0.5182833333333333,0.5182833333333333,0.5142436473095195,0.5142436473095197,1.344361059589589
23.0,0.5196,0.5196,0.5147444953514428,0.5147444953514431,1.3403459474761434
24.0,0.5208333333333334,0.5208333333333334,0.515522370525589,0.515522370525589,1.3396819270037592
25.0,0.5225166666666666,0.5225166666666666,0.5175570510003448,0.5175570510003449,1.3356151225084953
26.0,0.5178666666666667,0.5178666666666667,0.5122495772565595,0.5122495772565595,1.3442517300869556
27.0,0.5223666666666668,0.5223666666666668,0.5166600070569994,0.5166600070569994,1.3329188624595074
28.0,0.52345,0.52345,0.5167600111484338,0.516760011148434,1.3296819452275621
29.0,0.5281833333333333,0.5281833333333333,0.5226352793275794,0.5226352793275794,1.3188284722414423
30.0,0.5360833333333334,0.5360833333333334,0.5308034858030176,0.5308034858030176,1.301591519789493
31.0,0.5336833333333333,0.5336833333333333,0.5295103183312755,0.5295103183312755,1.3053198083918147
32.0,0.5311166666666667,0.5311166666666667,0.5251770853830329,0.525177085383033,1.309187456204536
33.0,0.5364,0.5364,0.5323003647015263,0.5323003647015263,1.3015510720775483
34.0,0.5353833333333332,0.5353833333333332,0.5321365122358283,0.5321365122358284,1.2987784714774882
35.0,0.5332833333333333,0.5332833333333333,0.527620289642413,0.5276202896424131,1.3040284513159002
36.0,0.5394666666666666,0.5394666666666666,0.5363915500250792,0.5363915500250791,1.2881783143002934
37.0,0.5408333333333333,0.5408333333333333,0.537470746684253,0.537470746684253,1.2884485351278427
38.0,0.5422833333333333,0.5422833333333333,0.5383643402233849,0.5383643402233849,1.2857149320714016
39.0,0.5391166666666667,0.5391166666666667,0.5342491605334965,0.5342491605334965,1.2935025757931649
40.0,0.5403499999999999,0.5403499999999999,0.5363664048654594,0.5363664048654593,1.2909726380033697
41.0,0.5374333333333334,0.5374333333333334,0.5346635629233927,0.5346635629233927,1.2936688044603835
42.0,0.5444833333333333,0.5444833333333333,0.5407753904709494,0.5407753904709495,1.2738741532285163
43.0,0.5472,0.5472,0.541730408389959,0.541730408389959,1.2713445714179508
44.0,0.5458500000000001,0.5458500000000001,0.5423957650407403,0.5423957650407403,1.2725728729303847
45.0,0.5470666666666667,0.5470666666666667,0.5443766110420365,0.5443766110420365,1.2719729371527406
46.0,0.5475166666666667,0.5475166666666667,0.5451355348119716,0.5451355348119716,1.2629738064522438
47.0,0.5509999999999999,0.5509999999999999,0.5478319410361718,0.5478319410361719,1.2601713490612965
48.0,0.5519666666666667,0.5519666666666667,0.5464834134925342,0.546483413492534,1.2594868174258698
