Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.11053846153846154,0.11053846153846156,0.038280393319198754,0.038280393319198754,2.3245472512594083
1.0,0.10946153846153846,0.10946153846153846,0.027556372571286725,0.027556372571286725,2.3175444440143864
2.0,0.11576923076923078,0.11576923076923078,0.03779198714562681,0.03779198714562681,2.301961262633161
3.0,0.10615384615384615,0.10615384615384615,0.03113675080682694,0.031136750806826947,2.2918941334980287
4.0,0.13884615384615384,0.13884615384615384,0.06524430550891094,0.06524430550891093,2.2490950793754765
5.0,0.19323076923076923,0.19323076923076923,0.1311141945482675,0.1311141945482675,2.1823119628720162
6.0,0.2063846153846154,0.2063846153846154,0.14390161175664315,0.14390161175664315,2.1282305833770003
7.0,0.21838461538461534,0.21838461538461534,0.16738470881198614,0.16738470881198614,2.0944070397353753
8.0,0.2336153846153846,0.23361538461538464,0.17986373475157577,0.17986373475157577,2.06256223887932
9.0,0.24992307692307691,0.24992307692307691,0.20781793212216507,0.207817932122165,2.0190554519978967
10.0,0.25199999999999995,0.25199999999999995,0.21367519694912224,0.21367519694912224,2.0097452878952025
11.0,0.24476923076923077,0.24476923076923077,0.20820228052608575,0.20820228052608575,2.0299768238532834
12.0,0.26776923076923076,0.26776923076923076,0.22145833454908778,0.22145833454908778,1.962861614692502
13.0,0.2645384615384615,0.2645384615384615,0.2320941416483754,0.2320941416483754,1.9636169677827418
14.0,0.26338461538461544,0.26338461538461544,0.22554035586903293,0.22554035586903293,1.9763104898173638
15.0,0.26676923076923076,0.26676923076923076,0.2327211636498241,0.2327211636498241,1.9555468233620246
16.0,0.27592307692307694,0.27592307692307694,0.24701204835829776,0.24701204835829776,1.9420673155203096
17.0,0.28123076923076923,0.28123076923076923,0.24409367222872316,0.2440936722287232,1.9217775170396014
18.0,0.2875384615384615,0.2875384615384615,0.2494595742971546,0.2494595742971546,1.9081574817983114
19.0,0.2847692307692308,0.2847692307692308,0.25581743035619214,0.2558174303561921,1.914425892364688
20.0,0.29507692307692307,0.29507692307692307,0.26569541220649134,0.26569541220649134,1.8865568480840544
21.0,0.28815384615384615,0.28815384615384615,0.25959668406307296,0.25959668406307296,1.8980158701175598
22.0,0.2944615384615385,0.2944615384615385,0.25569527820708077,0.25569527820708077,1.873149489193428
23.0,0.2866153846153846,0.2866153846153846,0.25853408745178963,0.25853408745178963,1.903094334718658
24.0,0.2970769230769231,0.2970769230769231,0.26362189719197043,0.26362189719197043,1.8705912997082965
25.0,0.29976923076923073,0.29976923076923073,0.27594783140206813,0.27594783140206813,1.8692254002501323
26.0,0.3026923076923077,0.3026923076923077,0.2701533458974196,0.2701533458974196,1.8752132944944429
27.0,0.30423076923076925,0.30423076923076925,0.2790534489901936,0.27905344899019363,1.8528253270358577
28.0,0.3078461538461538,0.3078461538461538,0.2780424310472972,0.2780424310472972,1.8513035088050658
29.0,0.30653846153846154,0.30653846153846154,0.2799943862271652,0.2799943862271652,1.8731381067415562
30.0,0.32,0.32,0.3005306349360825,0.3005306349360825,1.8273937376534064
31.0,0.3098461538461539,0.3098461538461539,0.27982488492422386,0.2798248849242239,1.8377747838090106
32.0,0.32738461538461533,0.32738461538461533,0.3039939175792101,0.3039939175792101,1.8074844918599944
33.0,0.31953846153846155,0.31953846153846155,0.2946387963150304,0.2946387963150304,1.815684266206695
34.0,0.3121538461538461,0.3121538461538461,0.2848691538755889,0.2848691538755889,1.8275238095260247
35.0,0.31538461538461543,0.31538461538461543,0.2861918934501513,0.2861918934501513,1.8301585447497484
36.0,0.32969230769230773,0.32969230769230773,0.30800378544835494,0.308003785448355,1.7963817701107119
