Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.13038461538461538,0.13038461538461538,0.07171939570068028,0.07171939570068028,0.13038461538461538,0.13038461538461538,0.13038461538461538,0.13038461538461538,0.060225061072142115,0.06022506107214213,2.27442647073327
1.0,0.1356923076923077,0.1356923076923077,0.1107827714517268,0.1107827714517268,0.1356923076923077,0.1356923076923077,0.1356923076923077,0.1356923076923077,0.06952442438346265,0.06952442438346265,2.237147021875149
2.0,0.1473076923076923,0.1473076923076923,0.12557552395746077,0.12557552395746074,0.1473076923076923,0.1473076923076923,0.1473076923076923,0.1473076923076923,0.07429395079752273,0.07429395079752273,2.2306183163712667
3.0,0.15499999999999997,0.15499999999999997,0.12248425707545603,0.12248425707545603,0.15499999999999997,0.15499999999999997,0.15499999999999997,0.15500000000000003,0.09259481810028614,0.09259481810028614,2.1878984509444814
4.0,0.1543076923076923,0.1543076923076923,0.11707379474004287,0.11707379474004287,0.1543076923076923,0.1543076923076923,0.1543076923076923,0.1543076923076923,0.08266579785930925,0.08266579785930925,2.1616739401003207
5.0,0.17223076923076924,0.17223076923076924,0.15338733444148972,0.15338733444148972,0.17223076923076924,0.17223076923076924,0.17223076923076924,0.17223076923076924,0.10725533995236425,0.10725533995236425,2.14316565525241
6.0,0.20307692307692307,0.20307692307692307,0.19984043670262275,0.19984043670262275,0.20307692307692307,0.20307692307692307,0.20307692307692307,0.20307692307692307,0.13460040020136893,0.13460040020136893,2.0842769302972934
7.0,0.20853846153846156,0.20853846153846156,0.17294048755692715,0.17294048755692715,0.20853846153846156,0.2085384615384615,0.20853846153846156,0.20853846153846156,0.14420639375907052,0.14420639375907052,2.0743320156888267
8.0,0.2116923076923077,0.2116923076923077,0.22767017081277344,0.22767017081277344,0.2116923076923077,0.21169230769230768,0.2116923076923077,0.2116923076923077,0.15096804815008286,0.15096804815008286,2.0272589229955904
9.0,0.2135384615384616,0.2135384615384616,0.2150495438155237,0.2150495438155237,0.2135384615384616,0.2135384615384616,0.2135384615384616,0.21353846153846154,0.15374285908609955,0.15374285908609955,2.045917430738123
10.0,0.24900000000000003,0.24900000000000003,0.2560611110670369,0.2560611110670369,0.24900000000000003,0.24900000000000003,0.24900000000000003,0.24900000000000003,0.20136925619524743,0.20136925619524737,1.9540714240655668
11.0,0.2563076923076923,0.2563076923076923,0.2339323590334593,0.2339323590334593,0.2563076923076923,0.2563076923076923,0.2563076923076923,0.2563076923076923,0.21039088493235264,0.21039088493235258,1.96486610435858
12.0,0.2582307692307692,0.2582307692307692,0.27994061147059246,0.27994061147059246,0.2582307692307692,0.2582307692307692,0.2582307692307692,0.2582307692307692,0.21826672379556927,0.21826672379556927,1.9445085874417933
13.0,0.26969230769230773,0.26969230769230773,0.2992917822869771,0.29929178228697706,0.26969230769230773,0.2696923076923077,0.26969230769230773,0.26969230769230773,0.22624862954621555,0.22624862954621552,1.9044252058354822
14.0,0.2831538461538462,0.2831538461538462,0.2749408201230622,0.2749408201230622,0.2831538461538462,0.2831538461538462,0.2831538461538462,0.2831538461538462,0.24010458591704387,0.24010458591704387,1.8916887632230435
15.0,0.3006153846153846,0.3006153846153846,0.3317566894971874,0.3317566894971874,0.3006153846153846,0.3006153846153846,0.3006153846153846,0.3006153846153846,0.26672437062457444,0.26672437062457444,1.8556034972028033
16.0,0.2986923076923077,0.2986923076923077,0.2834012892583068,0.2834012892583068,0.2986923076923077,0.2986923076923077,0.2986923076923077,0.2986923076923077,0.2605613287334247,0.2605613287334247,1.8497935091576927
17.0,0.3097692307692308,0.3097692307692308,0.34950291338506123,0.3495029133850612,0.3097692307692308,0.30976923076923074,0.3097692307692308,0.3097692307692308,0.28703290010777455,0.2870329001077745,1.851414533940757
18.0,0.3149230769230769,0.3149230769230769,0.33726734375032436,0.33726734375032436,0.3149230769230769,0.31492307692307697,0.3149230769230769,0.3149230769230769,0.2841209802017399,0.28412098020174004,1.8367099791038328
19.0,0.3133846153846154,0.3133846153846154,0.3718642471677734,0.3718642471677734,0.3133846153846154,0.3133846153846154,0.3133846153846154,0.3133846153846154,0.2840272636647934,0.2840272636647934,1.8189297332996275
20.0,0.32799999999999996,0.32799999999999996,0.3615108498773509,0.36151084987735094,0.32799999999999996,0.328,0.32799999999999996,0.32799999999999996,0.30776159116314916,0.30776159116314916,1.7843442021346676
