Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.23584615384615387,0.23584615384615387,0.19560319494198844,0.19560319494198844,0.23584615384615387,0.23584615384615382,0.23584615384615387,0.23584615384615387,0.19285022882587896,0.19285022882587902,2.067733523322315
1.0,0.26423076923076927,0.26423076923076927,0.2468303204992041,0.24683032049920411,0.26423076923076927,0.26423076923076927,0.26423076923076927,0.26423076923076927,0.22347654193798636,0.22347654193798636,1.990912159477792
2.0,0.277,0.277,0.2543360190956947,0.2543360190956947,0.277,0.277,0.277,0.277,0.24059037651602036,0.2405903765160203,1.9658029166663566
3.0,0.27915384615384614,0.27915384615384614,0.2661170516548186,0.2661170516548186,0.27915384615384614,0.27915384615384614,0.27915384615384614,0.27915384615384614,0.24459765662483654,0.24459765662483654,1.949142810193504
4.0,0.29092307692307695,0.29092307692307695,0.27472444637862226,0.27472444637862226,0.29092307692307695,0.29092307692307695,0.29092307692307695,0.29092307692307695,0.26664547307650055,0.2666454730765006,1.9438402606219778
5.0,0.2899230769230769,0.2899230769230769,0.29813972583058634,0.29813972583058634,0.2899230769230769,0.28992307692307695,0.2899230769230769,0.2899230769230769,0.25577616704020223,0.25577616704020223,1.941372983048602
6.0,0.29315384615384615,0.29315384615384615,0.27929670229698905,0.27929670229698905,0.29315384615384615,0.29315384615384615,0.29315384615384615,0.29315384615384615,0.2617083196255537,0.26170831962555363,1.9302266807090944
7.0,0.29292307692307695,0.29292307692307695,0.28621341497018327,0.28621341497018327,0.29292307692307695,0.2929230769230769,0.29292307692307695,0.29292307692307695,0.26375525541859773,0.2637552554185977,1.9228013631774161
8.0,0.2991538461538462,0.2991538461538462,0.29775467753457097,0.29775467753457097,0.2991538461538462,0.2991538461538462,0.2991538461538462,0.2991538461538462,0.27760137570352916,0.27760137570352916,1.9167321367961603
9.0,0.2983846153846154,0.2983846153846154,0.2917274850914054,0.2917274850914054,0.2983846153846154,0.2983846153846154,0.2983846153846154,0.2983846153846154,0.27807610491502294,0.2780761049150229,1.9163335509416535
10.0,0.3028461538461539,0.3028461538461539,0.3133403843086401,0.3133403843086401,0.3028461538461539,0.3028461538461539,0.3028461538461539,0.3028461538461539,0.27689550816054587,0.2768955081605458,1.916449774183878
11.0,0.29946153846153845,0.29946153846153845,0.2856534842677724,0.2856534842677724,0.29946153846153845,0.29946153846153845,0.29946153846153845,0.29946153846153845,0.2776669816331825,0.27766698163318243,1.9092643976211547
12.0,0.3030769230769231,0.3030769230769231,0.291007984456535,0.2910079844565349,0.3030769230769231,0.3030769230769231,0.3030769230769231,0.3030769230769231,0.2830567956133207,0.2830567956133207,1.9008194289556364
