Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.2043846153846154,0.2043846153846154,0.17146484518060837,0.17146484518060837,2.0927898238344893
1.0,0.21599999999999997,0.21600000000000003,0.1708490323545644,0.1708490323545644,2.04085083705623
2.0,0.23876923076923076,0.23876923076923076,0.19991892341614367,0.19991892341614367,2.004521896780991
3.0,0.23415384615384616,0.23415384615384616,0.21017017243674907,0.21017017243674901,1.996260231297191
4.0,0.2422307692307692,0.2422307692307692,0.21491393607336384,0.21491393607336384,1.9696557597416202
5.0,0.25346153846153846,0.25346153846153846,0.23231345604521855,0.23231345604521855,1.9494998204998855
6.0,0.26330769230769235,0.26330769230769235,0.23838669184636568,0.23838669184636568,1.9416491083982514
7.0,0.27607692307692305,0.27607692307692305,0.2513405748973979,0.2513405748973979,1.9189936114520563
8.0,0.273923076923077,0.273923076923077,0.254042050538711,0.254042050538711,1.904417382798544
9.0,0.27476923076923077,0.27476923076923077,0.2549722942783151,0.25497229427831514,1.9077173895952177
10.0,0.2896153846153846,0.2896153846153846,0.26740648602263695,0.26740648602263695,1.8821034850143803
11.0,0.29092307692307695,0.29092307692307695,0.2729034313160124,0.27290343131601247,1.875273778961926
12.0,0.29446153846153844,0.29446153846153844,0.27163860908792425,0.27163860908792425,1.862363257059237
13.0,0.29776923076923073,0.29776923076923073,0.29056309953431675,0.29056309953431675,1.8546805085205453
14.0,0.29607692307692307,0.29607692307692307,0.27646918827207156,0.27646918827207156,1.8577666881607802
15.0,0.3016153846153846,0.3016153846153846,0.2861014145796369,0.2861014145796369,1.8385689630741027
16.0,0.30023076923076925,0.30023076923076925,0.2838383873523404,0.28383838735234046,1.8484292065224999
17.0,0.31592307692307686,0.31592307692307686,0.3023296607061689,0.3023296607061689,1.816454093049212
18.0,0.3193076923076923,0.3193076923076923,0.30154548705902673,0.3015454870590268,1.811121923167531
19.0,0.3186923076923077,0.3186923076923077,0.3041045245827704,0.3041045245827704,1.8055631125845557
