Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.19546153846153844,0.19546153846153846,0.1498376156692557,0.1498376156692557,2.0927302593138157
1.0,0.2256923076923077,0.2256923076923077,0.18354532760784958,0.18354532760784958,2.031434538887768
2.0,0.2417692307692308,0.2417692307692308,0.20525723398317383,0.20525723398317383,1.9902929445592368
3.0,0.257,0.257,0.2197663031324887,0.21976630313248874,1.9559242969605983
4.0,0.2786153846153846,0.2786153846153846,0.2573371160725828,0.25733711607258286,1.9134956069108917
5.0,0.28330769230769237,0.28330769230769237,0.2594520035234901,0.2594520035234901,1.897820787313508
6.0,0.2953076923076923,0.2953076923076923,0.2702196277786263,0.2702196277786263,1.8714260066427832
7.0,0.3097692307692308,0.3097692307692308,0.28888478152915953,0.2888847815291596,1.8364311921887282
8.0,0.30969230769230766,0.30969230769230766,0.2873356421958726,0.2873356421958726,1.83788747147816
9.0,0.3299230769230769,0.3299230769230769,0.31546661720518754,0.31546661720518754,1.7950744210219967
10.0,0.3363076923076923,0.3363076923076923,0.3148544277869033,0.31485442778690326,1.7759656981724063
11.0,0.3235384615384615,0.3235384615384615,0.3102388119981479,0.3102388119981479,1.7751570817900866
12.0,0.3413076923076923,0.3413076923076923,0.31723601637174903,0.31723601637174903,1.7566930311482127
13.0,0.3443076923076923,0.3443076923076923,0.3310743479666606,0.3310743479666606,1.7502202382901821
14.0,0.3495384615384616,0.3495384615384616,0.33390325291804024,0.3339032529180402,1.7252261429298215
15.0,0.36146153846153845,0.36146153846153845,0.34625749305516307,0.34625749305516307,1.7175217465656558
16.0,0.3504615384615385,0.3504615384615385,0.32843620623344566,0.3284362062334457,1.7290883651593834
17.0,0.3609230769230769,0.3609230769230769,0.3451795469886681,0.34517954698866804,1.7017383808042947
18.0,0.3691538461538461,0.3691538461538462,0.3554467753413037,0.3554467753413037,1.6956433406690272
19.0,0.36030769230769233,0.36030769230769233,0.3438631527208014,0.3438631527208014,1.7123557881611151
20.0,0.36761538461538457,0.36761538461538457,0.351800283461227,0.35180028346122705,1.6888678184369716
21.0,0.36761538461538457,0.36761538461538457,0.3559449763632237,0.3559449763632237,1.687533278000064
22.0,0.3720769230769231,0.3720769230769231,0.3527106709301282,0.3527106709301283,1.6831318599421805
23.0,0.3743076923076923,0.3743076923076923,0.3557013805875742,0.3557013805875742,1.675902944076352
24.0,0.3716923076923077,0.3716923076923077,0.3559108362342987,0.35591083623429876,1.686413920216444
25.0,0.37230769230769234,0.37230769230769234,0.35967048064747714,0.35967048064747714,1.6658420824423068
26.0,0.3790769230769231,0.37907692307692303,0.36772542650460066,0.3677254265046007,1.6525757597713937
27.0,0.3823846153846154,0.3823846153846154,0.369534631487595,0.36953463148759497,1.6571681179651399
28.0,0.38330769230769235,0.38330769230769235,0.36576161816047686,0.3657616181604768,1.6644627931641367
29.0,0.38084615384615383,0.38084615384615383,0.3672761296868291,0.3672761296868291,1.653841803713543
30.0,0.3811538461538461,0.3811538461538461,0.3670047379122631,0.36700473791226307,1.6640485077369505
31.0,0.3904615384615384,0.39046153846153847,0.37584061562268434,0.3758406156226843,1.6527965865484098
32.0,0.37761538461538463,0.37761538461538463,0.36285218774667627,0.3628521877466762,1.6660831172291826
33.0,0.382923076923077,0.38292307692307687,0.37093706383010383,0.37093706383010383,1.6421661347877687
34.0,0.3873076923076923,0.3873076923076923,0.37871744135541235,0.37871744135541235,1.6359905725572168
35.0,0.38946153846153847,0.38946153846153847,0.3792287221591707,0.3792287221591707,1.641757559776306
36.0,0.3954615384615384,0.3954615384615384,0.38521582913667685,0.38521582913667685,1.630644490079182
37.0,0.39284615384615384,0.39284615384615384,0.3833012421764931,0.38330124217649303,1.628638305896666
38.0,0.3941538461538462,0.39415384615384613,0.37740120086618345,0.37740120086618345,1.6367653742069153
39.0,0.39069230769230767,0.3906923076923077,0.380797498891237,0.380797498891237,1.6343844652175903
40.0,0.3820769230769231,0.3820769230769231,0.3707936842438383,0.3707936842438383,1.647252065960954
41.0,0.39069230769230767,0.39069230769230767,0.38113688489991715,0.38113688489991715,1.6488803712333122
42.0,0.3966923076923077,0.3966923076923077,0.38760059714342654,0.38760059714342654,1.617147335773561
43.0,0.3925384615384615,0.3925384615384615,0.384477813302557,0.3844778133025569,1.6300098192401051
44.0,0.39530769230769225,0.39530769230769225,0.3867437608166041,0.3867437608166041,1.621978445750911
45.0,0.39907692307692305,0.39907692307692305,0.38933030602639596,0.38933030602639596,1.6217075667730192
46.0,0.3936153846153846,0.3936153846153846,0.3883390961656546,0.3883390961656546,1.6282388745284664
47.0,0.39492307692307693,0.39492307692307693,0.38389473023616916,0.38389473023616916,1.6243260151002468
48.0,0.39038461538461544,0.39038461538461533,0.3846339780149092,0.38463397801490906,1.6270823153053844
49.0,0.3970769230769231,0.3970769230769231,0.39347084467721416,0.39347084467721416,1.6235929460060305
