Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.6195999999999999,0.6195999999999999,0.6093356627585053,0.6093356627585053,1.0558883769327103
1.0,0.6820428571428572,0.6820428571428572,0.6700440897109096,0.6700440897109097,0.8879497921085793
2.0,0.694657142857143,0.694657142857143,0.6834538146545125,0.6834538146545125,0.846664627774121
3.0,0.7102285714285715,0.7102285714285715,0.7009338318094299,0.7009338318094298,0.7979657436886879
4.0,0.7166857142857144,0.7166857142857144,0.7075418925060573,0.7075418925060573,0.7815996826511539
5.0,0.7193142857142856,0.7193142857142856,0.7152346371637288,0.7152346371637288,0.7597065581034308
6.0,0.7279428571428572,0.727942857142857,0.7198581439037405,0.7198581439037403,0.7378180368305886
7.0,0.7255285714285713,0.7255285714285713,0.7151679528376779,0.7151679528376779,0.7377371938533435
8.0,0.7335285714285714,0.7335285714285715,0.7251644339012971,0.7251644339012971,0.7093808606879353
9.0,0.7447714285714285,0.7447714285714285,0.7414528040841214,0.7414528040841214,0.6868149190188543
10.0,0.7528571428571429,0.7528571428571429,0.7463289353348705,0.7463289353348704,0.6675591698248093
11.0,0.7554428571428572,0.7554428571428572,0.7488666905986473,0.7488666905986473,0.6566360241201915
12.0,0.7529285714285714,0.7529285714285714,0.7483592448000889,0.7483592448000889,0.6607707744864024
13.0,0.7571000000000001,0.7571000000000001,0.754142577845124,0.754142577845124,0.6475762858510562
14.0,0.7612,0.7612,0.756198727144086,0.7561987271440859,0.6380560285152365
15.0,0.7626000000000001,0.7626000000000001,0.7573361734705133,0.7573361734705132,0.6402189410712621
16.0,0.7701714285714287,0.7701714285714287,0.7666384695357887,0.7666384695357886,0.6153158901488945
17.0,0.7700285714285714,0.7700285714285714,0.7671349216421055,0.7671349216421055,0.616590301141347
18.0,0.7730571428571429,0.7730571428571429,0.7679586021883396,0.7679586021883396,0.6112848137883835
19.0,0.7765,0.7765,0.7705409175244815,0.7705409175244815,0.6001649771651177
20.0,0.7799857142857144,0.7799857142857144,0.7739080843088254,0.7739080843088254,0.5955840233526273
21.0,0.7814857142857143,0.7814857142857143,0.7795124660290188,0.7795124660290188,0.5873692203057955
22.0,0.7846,0.7846,0.7817910035388568,0.7817910035388569,0.5798597536947085
23.0,0.7802428571428572,0.7802428571428572,0.7729326175073412,0.7729326175073414,0.5895692379779468
24.0,0.7828428571428572,0.7828428571428572,0.7789968675017815,0.7789968675017815,0.5812796935643236
25.0,0.7870142857142858,0.7870142857142857,0.7819065608779784,0.7819065608779785,0.568737572159397
26.0,0.7873142857142856,0.7873142857142856,0.7816406816482587,0.7816406816482587,0.5726517253678682
27.0,0.7885428571428572,0.7885428571428572,0.7877318821404661,0.7877318821404661,0.564220987607355
28.0,0.7905,0.7905,0.7860234219509297,0.7860234219509298,0.5638002389914368
29.0,0.7927857142857142,0.7927857142857142,0.7897372117848477,0.7897372117848477,0.557069696438367
30.0,0.7930714285714285,0.7930714285714285,0.7888545803162866,0.7888545803162865,0.5609679148621755
31.0,0.7985714285714286,0.7985714285714286,0.7955128153870653,0.7955128153870653,0.5439242329227325
32.0,0.7972571428571429,0.7972571428571429,0.7950539693274884,0.7950539693274884,0.5480446963958
33.0,0.7999714285714286,0.7999714285714286,0.7962137724724612,0.796213772472461,0.5425278034384393
