Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.48098571428571424,0.48098571428571424,0.4572322591008908,0.4572322591008908,1.382266926765442
1.0,0.5863857142857143,0.5863857142857143,0.5735856922948754,0.5735856922948754,1.105373621966741
2.0,0.6287142857142858,0.6287142857142858,0.615390914564298,0.615390914564298,1.0074939470312911
3.0,0.6435428571428571,0.6435428571428571,0.6310578680160279,0.6310578680160278,0.9673382477673222
4.0,0.6557000000000001,0.6557000000000001,0.6454740703725464,0.6454740703725463,0.9291127063368009
5.0,0.6555714285714286,0.6555714285714286,0.6517850035952092,0.6517850035952092,0.914780719204036
6.0,0.6647571428571429,0.6647571428571429,0.6571269531002277,0.6571269531002277,0.8975211662244579
7.0,0.6687428571428571,0.6687428571428571,0.6623340317024053,0.6623340317024053,0.8843585774778775
8.0,0.6711857142857143,0.6711857142857143,0.669700415745152,0.6697004157451522,0.8726349912821973
9.0,0.6763428571428571,0.6763428571428571,0.6670724149638201,0.6670724149638201,0.8682773163329521
10.0,0.6758714285714286,0.6758714285714286,0.6659240658710355,0.6659240658710355,0.8651850967102399
11.0,0.6762571428571429,0.6762571428571429,0.6662761187284028,0.6662761187284028,0.8634453659732593
12.0,0.6824142857142858,0.6824142857142858,0.6773356831475743,0.6773356831475742,0.8434358987089705
13.0,0.6804,0.6804,0.6701732422820857,0.6701732422820857,0.8519330920966249
14.0,0.6877142857142857,0.6877142857142857,0.6796363958087145,0.6796363958087145,0.8292519202787583
15.0,0.6777142857142857,0.6777142857142857,0.6714123851328803,0.6714123851328802,0.8537353042870353
16.0,0.6899714285714285,0.6899714285714285,0.6853445501691312,0.6853445501691312,0.8222109669964064
17.0,0.6909714285714286,0.6909714285714286,0.689232828115675,0.689232828115675,0.8243562244933489
18.0,0.6978000000000001,0.6978000000000001,0.689323665151506,0.689323665151506,0.8155072996877644
19.0,0.6981857142857143,0.6981857142857143,0.6960556230975109,0.6960556230975109,0.8081333034931253
20.0,0.7012714285714285,0.7012714285714285,0.6937456237651966,0.6937456237651966,0.7971097708292747
21.0,0.6993714285714286,0.6993714285714286,0.6917064121709945,0.6917064121709945,0.8039757302362626
22.0,0.6993,0.6993,0.6985981823938828,0.6985981823938829,0.8025110831815901
23.0,0.7018428571428572,0.7018428571428572,0.6962714654952041,0.6962714654952041,0.7987510286781886
24.0,0.7074285714285715,0.7074285714285715,0.7040632321889195,0.7040632321889195,0.7838472085456326
25.0,0.704957142857143,0.704957142857143,0.6981465698161692,0.6981465698161692,0.7868429465653145
26.0,0.7080142857142857,0.7080142857142857,0.7063071126541163,0.7063071126541163,0.777640060012199
27.0,0.7099285714285715,0.7099285714285715,0.7054389487037216,0.7054389487037216,0.7791631652067785
28.0,0.7087571428571428,0.7087571428571428,0.7061070351615865,0.7061070351615862,0.7793138843965313
29.0,0.7075428571428571,0.7075428571428571,0.7008002500154529,0.7008002500154528,0.7811345474905075
30.0,0.7077,0.7077,0.7040897278884295,0.7040897278884295,0.7805364467237638
31.0,0.7061285714285714,0.7061285714285714,0.7012811663797569,0.7012811663797568,0.7792088047010168
32.0,0.7104571428571429,0.7104571428571429,0.7042960056429429,0.7042960056429427,0.7709783444665883
33.0,0.7175857142857143,0.7175857142857142,0.7133807219302677,0.7133807219302677,0.7543915194191345
34.0,0.7152857142857144,0.7152857142857144,0.7083534689380142,0.7083534689380141,0.7601328785016657
35.0,0.7143571428571429,0.7143571428571429,0.7082483409674107,0.7082483409674107,0.7592561192164139
36.0,0.7190999999999999,0.7190999999999999,0.7160796863140486,0.7160796863140486,0.7523280664666058
37.0,0.7086142857142859,0.7086142857142859,0.7054823161835373,0.7054823161835374,0.7634554857804895
38.0,0.7190285714285715,0.7190285714285715,0.712987736225836,0.7129877362258359,0.7507695739672064
39.0,0.7144428571428572,0.7144428571428572,0.7110679797728233,0.7110679797728233,0.756928615972876
40.0,0.721957142857143,0.721957142857143,0.7173076387105779,0.7173076387105779,0.7420667076219706
41.0,0.7156571428571429,0.7156571428571429,0.7145878987750874,0.7145878987750873,0.7528134257826087
42.0,0.7199714285714286,0.7199714285714286,0.7147712199810762,0.7147712199810762,0.7465357828085827
43.0,0.7220714285714285,0.7220714285714285,0.7189351388079765,0.7189351388079765,0.7412306222741463
44.0,0.7226999999999999,0.7226999999999999,0.7180295131232213,0.7180295131232212,0.7461287732538022
45.0,0.7193,0.7193,0.7174235375481876,0.7174235375481874,0.7476303340365353
46.0,0.7218428571428572,0.7218428571428572,0.7187360979617609,0.7187360979617606,0.7446111113513443
47.0,0.7253428571428571,0.7253428571428571,0.7209871509730996,0.7209871509730998,0.7346700463937299
48.0,0.7229428571428571,0.7229428571428571,0.7179160081069202,0.7179160081069201,0.7409595758675441
49.0,0.7274285714285715,0.7274285714285715,0.7234151441506916,0.7234151441506916,0.7294403004864035
50.0,0.7243285714285713,0.7243285714285713,0.7213252997285187,0.7213252997285186,0.7366391720292775
51.0,0.7229428571428572,0.7229428571428571,0.7192404663066554,0.7192404663066554,0.7385317150860617
52.0,0.7246,0.7246,0.7206271561924634,0.7206271561924634,0.7325488506386814
53.0,0.7272428571428572,0.7272428571428572,0.725092646994049,0.725092646994049,0.7250582601381764
54.0,0.7280571428571428,0.728057142857143,0.7253740906503005,0.7253740906503005,0.7222353120100553
55.0,0.7292857142857143,0.7292857142857143,0.7262077726113922,0.7262077726113924,0.7218008107790663
