Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.6362142857142857,0.6362142857142857,0.6482296394941677,0.6482296394941676,0.6362142857142857,0.6362142857142857,0.6362142857142857,0.6362142857142857,0.6218997464647463,0.6218997464647463,1.0015213052976075
1.0,0.6849285714285714,0.6849285714285714,0.6884625204714199,0.6884625204714199,0.6849285714285714,0.6849285714285716,0.6849285714285714,0.6849285714285714,0.6764682584336319,0.6764682584336318,0.8483077257735545
2.0,0.6994285714285715,0.6994285714285715,0.7058715816485961,0.7058715816485961,0.6994285714285715,0.6994285714285715,0.6994285714285715,0.6994285714285715,0.687610792958662,0.6876107929586619,0.8082986265556997
3.0,0.7077000000000001,0.7077000000000001,0.7098224050205545,0.7098224050205546,0.7077000000000001,0.7076999999999999,0.7077000000000001,0.7077000000000001,0.7005984993652866,0.7005984993652865,0.7861375865054457
4.0,0.7144857142857143,0.7144857142857143,0.717612994607167,0.7176129946071669,0.7144857142857143,0.7144857142857143,0.7144857142857143,0.7144857142857143,0.7060795313269967,0.7060795313269967,0.7690281479326014
5.0,0.7172285714285713,0.7172285714285713,0.7223653203094544,0.7223653203094544,0.7172285714285713,0.7172285714285713,0.7172285714285713,0.7172285714285713,0.7109623916138892,0.7109623916138892,0.7523215373357137
6.0,0.7193142857142858,0.7193142857142858,0.7203036386857485,0.7203036386857484,0.7193142857142858,0.7193142857142858,0.7193142857142858,0.7193142857142858,0.7109853045406337,0.7109853045406337,0.7488404029580557
7.0,0.7289285714285715,0.7289285714285715,0.7313516082673466,0.7313516082673466,0.7289285714285715,0.7289285714285715,0.7289285714285715,0.7289285714285715,0.7248279927335171,0.7248279927335171,0.7192498722305036
8.0,0.7297142857142858,0.7297142857142858,0.7331878388998077,0.7331878388998078,0.7297142857142858,0.7297142857142858,0.7297142857142858,0.7297142857142858,0.7249715862877354,0.7249715862877353,0.7179020429855067
9.0,0.7314857142857142,0.7314857142857142,0.7312878090655268,0.7312878090655268,0.7314857142857142,0.7314857142857142,0.7314857142857142,0.7314857142857143,0.721276197315374,0.721276197315374,0.7066971734506354
10.0,0.7331285714285715,0.7331285714285715,0.7369297167969748,0.7369297167969748,0.7331285714285715,0.7331285714285712,0.7331285714285715,0.7331285714285715,0.7216741101472964,0.7216741101472964,0.7071759394042567
11.0,0.7386857142857143,0.7386857142857143,0.7393096734241661,0.7393096734241661,0.7386857142857143,0.7386857142857143,0.7386857142857143,0.7386857142857143,0.7325847786586615,0.7325847786586618,0.6947818752021006
12.0,0.7368285714285714,0.7368285714285714,0.7419873129093159,0.7419873129093156,0.7368285714285714,0.7368285714285714,0.7368285714285714,0.7368285714285715,0.7290222892262195,0.7290222892262195,0.6938870090327851
13.0,0.7433571428571428,0.7433571428571428,0.7452274999800513,0.7452274999800512,0.7433571428571428,0.7433571428571428,0.7433571428571428,0.7433571428571428,0.7356810391511227,0.7356810391511228,0.6800743107654188
