Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.6403857142857142,0.6403857142857142,0.6407298265990174,0.6407298265990174,0.6403857142857142,0.6403857142857143,0.6403857142857142,0.6403857142857142,0.6235733140934064,0.6235733140934064,0.9906881280141334
1.0,0.6926,0.6926,0.6951479144938665,0.6951479144938666,0.6926,0.6926,0.6926,0.6926,0.6764143688505037,0.6764143688505035,0.8265121319522596
2.0,0.7091285714285714,0.7091285714285714,0.716309322357103,0.7163093223571029,0.7091285714285714,0.7091285714285714,0.7091285714285714,0.7091285714285714,0.7006220869724442,0.7006220869724442,0.7791068813572192
3.0,0.7246285714285714,0.7246285714285714,0.7242890713527139,0.7242890713527139,0.7246285714285714,0.7246285714285715,0.7246285714285714,0.7246285714285714,0.7144636591477929,0.7144636591477929,0.7410831092427311
4.0,0.7323428571428572,0.7323428571428572,0.7358946870248948,0.7358946870248946,0.7323428571428572,0.7323428571428573,0.7323428571428572,0.7323428571428572,0.7286218984734041,0.7286218984734042,0.7093951902977408
5.0,0.7302142857142857,0.7302142857142857,0.7376765843472517,0.7376765843472517,0.7302142857142857,0.7302142857142857,0.7302142857142857,0.7302142857142858,0.7270079204810012,0.7270079204810009,0.7172500371388648
6.0,0.7398285714285714,0.7398285714285714,0.7382805944797391,0.7382805944797391,0.7398285714285714,0.7398285714285714,0.7398285714285714,0.7398285714285715,0.7320891012983792,0.7320891012983791,0.6909403728840015
7.0,0.7439285714285714,0.7439285714285714,0.7445774603163715,0.7445774603163715,0.7439285714285714,0.7439285714285714,0.7439285714285714,0.7439285714285715,0.737813266359392,0.7378132663593922,0.6832204829340112
8.0,0.7429142857142856,0.7429142857142856,0.7466685131308582,0.7466685131308582,0.7429142857142856,0.7429142857142856,0.7429142857142856,0.7429142857142856,0.7314506789509576,0.7314506789509576,0.673150091710156
9.0,0.7494285714285713,0.7494285714285713,0.7523478387779308,0.7523478387779308,0.7494285714285713,0.7494285714285713,0.7494285714285713,0.7494285714285714,0.7440192533124548,0.7440192533124549,0.66377940531735
10.0,0.7483714285714285,0.7483714285714285,0.7492136106126358,0.7492136106126358,0.7483714285714285,0.7483714285714285,0.7483714285714285,0.7483714285714285,0.7407996645488222,0.7407996645488222,0.6662371130838786
11.0,0.7543,0.7543,0.7534712788071032,0.7534712788071032,0.7543,0.7543000000000001,0.7543,0.7543000000000001,0.7472147988006179,0.7472147988006179,0.6485199974007803
12.0,0.7517714285714285,0.7517714285714285,0.7564988782658226,0.7564988782658226,0.7517714285714285,0.7517714285714285,0.7517714285714285,0.7517714285714285,0.7458952247003847,0.7458952247003847,0.6473792119657613
13.0,0.7516999999999999,0.7516999999999999,0.7590670105058139,0.7590670105058139,0.7516999999999999,0.7517000000000001,0.7516999999999999,0.7516999999999999,0.7470088005379674,0.7470088005379674,0.6477772167012027
14.0,0.7625714285714286,0.7625714285714286,0.7625918583979059,0.762591858397906,0.7625714285714286,0.7625714285714286,0.7625714285714286,0.7625714285714286,0.7555829021716326,0.7555829021716326,0.6274930263218815
15.0,0.7625142857142857,0.7625142857142857,0.7646953403002035,0.7646953403002035,0.7625142857142857,0.7625142857142857,0.7625142857142857,0.7625142857142858,0.7548586495225191,0.7548586495225191,0.6268631429704902
