Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.4634285714285714,0.4634285714285714,0.4405718262450583,0.4405718262450583,1.3624011348915972
1.0,0.48407142857142854,0.48407142857142854,0.4652266951164492,0.4652266951164492,1.323502012366029
2.0,0.49935714285714283,0.49935714285714283,0.48937001256722984,0.48937001256722984,1.2900452270899732
3.0,0.5133000000000001,0.5133000000000001,0.5022590833151985,0.5022590833151985,1.2606777935811917
4.0,0.5133714285714286,0.5133714285714286,0.5003364505752598,0.5003364505752598,1.2549857446592148
5.0,0.5251857142857143,0.5251857142857143,0.5115213190687482,0.5115213190687482,1.2327222383729943
6.0,0.5266285714285714,0.5266285714285714,0.5151047952555059,0.5151047952555059,1.2297301193350525
7.0,0.5363285714285714,0.5363285714285714,0.526228773900715,0.526228773900715,1.214277531621663
8.0,0.5387714285714285,0.5387714285714285,0.5285063567957597,0.5285063567957597,1.1963953381804024
9.0,0.5461,0.5461,0.5347190484090006,0.5347190484090006,1.182926919525617
10.0,0.5494142857142859,0.5494142857142859,0.5412208300016171,0.5412208300016171,1.1795026951184555
11.0,0.5517142857142857,0.5517142857142857,0.5439020892342313,0.5439020892342314,1.1677322706675421
12.0,0.5549571428571428,0.5549571428571428,0.5424313913069948,0.5424313913069948,1.1589036729237805
13.0,0.5610571428571429,0.5610571428571429,0.5529641976585403,0.5529641976585403,1.1505445571250568
14.0,0.5633,0.5633,0.5509907201875576,0.5509907201875576,1.1445247121597535
15.0,0.5701428571428571,0.5701428571428571,0.5646237799633287,0.5646237799633287,1.1345386326585185
16.0,0.5675285714285714,0.5675285714285714,0.5605317858369114,0.5605317858369114,1.1375453706745688
17.0,0.5697,0.5697,0.5647906062929237,0.5647906062929237,1.1283802504408849
18.0,0.5690714285714286,0.5690714285714286,0.5544535167491995,0.5544535167491995,1.1300048430216365
19.0,0.5718714285714286,0.5718714285714286,0.5622510003527894,0.5622510003527895,1.1158863410013449
20.0,0.5738428571428571,0.5738428571428571,0.5636839437696934,0.5636839437696934,1.1154271751233975
21.0,0.5716857142857142,0.5716857142857142,0.5652656084455774,0.5652656084455774,1.121748806025884
22.0,0.5655142857142856,0.5655142857142856,0.5591120816251045,0.5591120816251045,1.1272758650453123
23.0,0.5765142857142858,0.5765142857142858,0.5623069811764982,0.5623069811764981,1.1100865497436696
24.0,0.5797714285714285,0.5797714285714285,0.5671081594419285,0.5671081594419285,1.1047039810380979
25.0,0.5721,0.5721,0.5669278599282637,0.5669278599282637,1.1115617436905432
26.0,0.5842285714285714,0.5842285714285714,0.5778771675426269,0.5778771675426269,1.0964309764234987
27.0,0.5832714285714287,0.5832714285714287,0.5760080549682998,0.5760080549682998,1.0927297929106239
28.0,0.5899285714285714,0.5899285714285714,0.5838083764506166,0.5838083764506166,1.0834059441470665
29.0,0.5866,0.5866,0.572997899026485,0.5729978990264851,1.0873280398921878
30.0,0.5874714285714285,0.5874714285714285,0.5782497363209487,0.5782497363209488,1.0836489123840853
31.0,0.5932000000000001,0.5932000000000001,0.5824130601224935,0.5824130601224935,1.078703855433965
32.0,0.5875285714285714,0.5875285714285714,0.577255072738047,0.577255072738047,1.0850967603187038
33.0,0.5845857142857143,0.5845857142857143,0.5722293058893567,0.5722293058893567,1.0873677840515905
34.0,0.5933142857142857,0.5933142857142857,0.5783971558735808,0.5783971558735808,1.0728780007797833
35.0,0.5896142857142856,0.5896142857142856,0.580182744057594,0.5801827440575937,1.0859493039514376
36.0,0.5957571428571429,0.5957571428571429,0.5912132060095946,0.5912132060095947,1.0707481745715555
37.0,0.5960428571428571,0.5960428571428571,0.5900770019004613,0.5900770019004613,1.071628277813463
38.0,0.5989285714285714,0.5989285714285714,0.588228703159522,0.588228703159522,1.0620215511213154
39.0,0.5991857142857143,0.5991857142857143,0.5904185581725311,0.5904185581725311,1.057831610664385
40.0,0.5920428571428571,0.5920428571428571,0.5803226641455204,0.5803226641455204,1.0739315840751613
41.0,0.5992,0.5992,0.5902382819988384,0.5902382819988384,1.059888728459676
42.0,0.5967857142857144,0.5967857142857144,0.589545512905442,0.5895455129054421,1.0621537130717273
43.0,0.5993999999999999,0.5993999999999999,0.5896555124819732,0.5896555124819732,1.0560293092575246
44.0,0.5965571428571429,0.5965571428571429,0.5899804391616164,0.5899804391616161,1.0661139740791494
45.0,0.5978571428571429,0.5978571428571429,0.5917161409448708,0.5917161409448708,1.052817995308741
46.0,0.6059714285714286,0.6059714285714286,0.5977845075704507,0.5977845075704508,1.0499697539360011
47.0,0.6029714285714285,0.6029714285714285,0.5953716762159255,0.5953716762159255,1.0510408955621937
48.0,0.5995428571428572,0.5995428571428572,0.5942431137859219,0.5942431137859218,1.0536989218568151
49.0,0.6043857142857142,0.6043857142857142,0.5981094852295546,0.5981094852295545,1.0453534394094388
50.0,0.6060142857142857,0.6060142857142857,0.5959644996953666,0.5959644996953665,1.0475914764622032
51.0,0.6075428571428572,0.6075428571428572,0.5985698482588221,0.5985698482588222,1.043221949932238
52.0,0.6036,0.6036,0.5929225319469061,0.592922531946906,1.0481018899782608
53.0,0.6065857142857143,0.6065857142857143,0.5994327826440693,0.5994327826440692,1.043880619850333
54.0,0.6009714285714286,0.6009714285714286,0.5957448932961524,0.5957448932961525,1.046704880505392
55.0,0.6069142857142857,0.6069142857142857,0.5988319459458499,0.5988319459458499,1.0389980070122846
56.0,0.6079428571428571,0.6079428571428571,0.5958027435793739,0.5958027435793738,1.0379437257165776
57.0,0.6092714285714286,0.6092714285714286,0.5983023248411363,0.5983023248411362,1.0357172101599985
