Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.3678,0.3678,0.39954858062140824,0.4009262205066782,0.3678,0.3604584011429628,0.3678,0.3678,0.31091950598012436,0.31572276880276556,1.8423997617747687
1.0,0.6360142857142856,0.6360142857142856,0.6460651005929909,0.6484357236772007,0.6360142857142856,0.6310176614673175,0.6360142857142856,0.6360142857142856,0.6250686431469366,0.6291829327880717,1.1210234800974528
2.0,0.6869142857142857,0.6869142857142857,0.6979362789422469,0.7004853731231713,0.6869142857142857,0.6831614382391044,0.6869142857142857,0.6869142857142857,0.6818610284445364,0.6850524177540412,0.9638396615851417
3.0,0.7000285714285714,0.7000285714285714,0.7233990980443483,0.7237492445272917,0.7000285714285714,0.6948988520946559,0.7000285714285714,0.7000285714285714,0.6928590666514653,0.6959459263192513,0.9036288274477606
4.0,0.7394428571428572,0.7394428571428572,0.7447453423857334,0.7465444902491678,0.7394428571428572,0.7356678912473976,0.7394428571428572,0.7394428571428572,0.7351340877351671,0.7380676498183646,0.8057473737355236
5.0,0.7492714285714286,0.7492714285714286,0.7581455664863734,0.7588229886551396,0.7492714285714286,0.7449321026904163,0.7492714285714286,0.7492714285714286,0.742694937374478,0.7455382710437635,0.7737919773957501
6.0,0.7590571428571428,0.7590571428571428,0.7664103254196281,0.7676292624964918,0.7590571428571428,0.7551661983714892,0.7590571428571428,0.7590571428571428,0.755082718278819,0.7577061326495024,0.7371438248516763
7.0,0.7700142857142857,0.7700142857142857,0.7762390820881255,0.7769881992099144,0.7700142857142857,0.7658954407184788,0.7700142857142857,0.7700142857142857,0.7653876406176583,0.767986408823478,0.70728973852445
8.0,0.769,0.769,0.7808044200518549,0.7815756108500926,0.769,0.7648892708015781,0.769,0.7689999999999999,0.763445506161222,0.7661621980124595,0.7077824056965032
9.0,0.7842142857142858,0.7842142857142858,0.7919892630331565,0.7936125929920851,0.7842142857142858,0.7809692992143932,0.7842142857142858,0.7842142857142858,0.7799890799040905,0.7825554473324694,0.6692064000863464
10.0,0.7978142857142858,0.7978142857142858,0.801319089696744,0.8021141666828953,0.7978142857142858,0.7940505400058072,0.7978142857142858,0.7978142857142858,0.7932439376966652,0.7957266507733576,0.6273570574037561
11.0,0.7911714285714286,0.7911714285714286,0.8021050121849379,0.8029116643680533,0.7911714285714286,0.7874605544227248,0.7911714285714286,0.7911714285714286,0.7879614897127725,0.7903522453764059,0.6368376197608094
12.0,0.7981428571428573,0.7981428571428573,0.8094778099154395,0.810807088599238,0.7981428571428573,0.7946961424734923,0.7981428571428573,0.7981428571428573,0.7955552065060233,0.798098192865943,0.6199665081691524
13.0,0.8090571428571429,0.8090571428571429,0.8131292729790658,0.813807573869388,0.8090571428571429,0.805417903579521,0.8090571428571429,0.8090571428571429,0.8054372581670707,0.8076663919916804,0.5864436276971479
14.0,0.8115428571428571,0.8115428571428571,0.8171800133147518,0.8188430741706408,0.8115428571428571,0.8088979473359151,0.8115428571428571,0.8115428571428571,0.8087605901058103,0.8109280769860401,0.5840979798743714
15.0,0.8103999999999999,0.8103999999999999,0.8187408800585658,0.8193163700212482,0.8103999999999999,0.8068260924117296,0.8103999999999999,0.8103999999999999,0.8058488488499131,0.8080826389451691,0.5853469212849934
16.0,0.8124,0.8124,0.8187944421894567,0.8218171410180609,0.8124,0.8108618179037238,0.8124,0.8124,0.8100856989754265,0.812460356468909,0.5789262634978447
17.0,0.8231428571428572,0.8231428571428572,0.8268202240170363,0.8286228273316805,0.8231428571428572,0.8206193003796844,0.8231428571428572,0.8231428571428572,0.8199919489108449,0.822221419054135,0.5463282431777754
18.0,0.8269857142857143,0.8269857142857143,0.832664049669383,0.8337332985508532,0.8269857142857143,0.8238443117542893,0.8269857142857143,0.8269857142857143,0.823747006748046,0.8260072685123653,0.5350310499809648
19.0,0.8338714285714287,0.8338714285714287,0.8372743247760388,0.8386032098433598,0.8338714285714287,0.8310587206150861,0.8338714285714287,0.8338714285714287,0.8309528042070248,0.8331360934069926,0.5195114965308203
20.0,0.8348142857142857,0.8348142857142857,0.8407844716007323,0.8418792538570642,0.8348142857142857,0.8319717422616449,0.8348142857142857,0.8348142857142857,0.8327628301386516,0.834778294817203,0.5096279642489402
21.0,0.8348428571428572,0.8348428571428572,0.8399122223504681,0.8407926282307493,0.8348428571428572,0.8319451112880276,0.8348428571428572,0.8348428571428572,0.8315321645873179,0.8335319634091718,0.5110944001369824
22.0,0.8390571428571428,0.8390571428571428,0.8432401844389907,0.8450507944906095,0.8390571428571428,0.8371369879415077,0.8390571428571428,0.8390571428571428,0.8371573154059325,0.8390627298788613,0.5046559586644717
23.0,0.8426857142857143,0.8426857142857143,0.8471644018730755,0.848101877242138,0.8426857142857143,0.8398928025470512,0.8426857142857143,0.8426857142857143,0.8399932359337052,0.8419691274435023,0.48695551712219026
24.0,0.8404,0.8404,0.846889442378856,0.8475860690468211,0.8404,0.8371793462913979,0.8404,0.8404,0.837257555559523,0.8394218049548016,0.4933417083874141
25.0,0.8429,0.8429,0.8476305739070191,0.8497179388099878,0.8429,0.8412794619021507,0.8429,0.8429,0.8407686026639402,0.8426588243783462,0.48644896353760814
