Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.30517142857142854,0.30517142857142854,0.24437181464833935,0.24955531460064262,0.30517142857142854,0.29602235007779587,0.30517142857142854,0.30517142857142854,0.23369097321348126,0.2407564659630709,1.8745185805238003
1.0,0.3183142857142857,0.3183142857142857,0.2754643179921808,0.27866125278655146,0.3183142857142857,0.3084414626805074,0.3183142857142857,0.3183142857142857,0.24694093628780198,0.253630924929511,1.8340056632751742
2.0,0.3327428571428571,0.3327428571428571,0.3264377172368872,0.33051463023642025,0.3327428571428571,0.3223351026192945,0.3327428571428571,0.3327428571428571,0.2601956906200797,0.2683111897041446,1.805164600942777
3.0,0.35925714285714283,0.35925714285714283,0.33783046688015483,0.34211976471742805,0.35925714285714283,0.3508276415024375,0.35925714285714283,0.35925714285714283,0.30666760235688717,0.31313032311968264,1.7732810971943755
4.0,0.3696,0.3696,0.35859932659084903,0.3631836192856908,0.3696,0.3601392743718434,0.3696,0.3696,0.3221358354382768,0.329391846641138,1.7370796516061375
5.0,0.3737571428571429,0.3737571428571429,0.3775681257084823,0.3823981881015498,0.3737571428571429,0.3643103794873073,0.3737571428571429,0.3737571428571429,0.329674777946581,0.3372994976988223,1.7196610851374934
6.0,0.3896142857142857,0.3896142857142857,0.3772490257157416,0.38352332440028614,0.3896142857142857,0.3816483040550371,0.3896142857142857,0.3896142857142857,0.3581590184894927,0.3654723310719861,1.6952512439527467
7.0,0.3941,0.3941,0.3761418839620173,0.3823594214478654,0.3941,0.3862730251609953,0.3941,0.3941,0.3490517152973223,0.35645195824363196,1.6866991321790163
8.0,0.40194285714285716,0.40194285714285716,0.38781432148565576,0.393510774031732,0.40194285714285716,0.39297053310825547,0.40194285714285716,0.40194285714285716,0.3644508566617188,0.3722092109542521,1.6730666088731323
9.0,0.4065714285714286,0.4065714285714286,0.39960209904787797,0.4049616354442123,0.4065714285714286,0.39744769144766334,0.4065714285714286,0.4065714285714286,0.37114555431520857,0.3784563195504111,1.6588229760731736
10.0,0.41538571428571436,0.41538571428571436,0.39715818015348153,0.40324057969114835,0.41538571428571436,0.4064940284782943,0.41538571428571436,0.41538571428571436,0.38198170465374254,0.3896760289708346,1.6430272845917095
11.0,0.4143428571428571,0.4143428571428571,0.40171395822418443,0.4084211232003684,0.4143428571428571,0.4067866430475993,0.4143428571428571,0.4143428571428571,0.37342002400458013,0.38047706429268474,1.641931548837113
12.0,0.4223,0.4223,0.41834327192179555,0.42440458314790835,0.4223,0.41332810791818997,0.4223,0.42230000000000006,0.3868178277517876,0.39453260118281375,1.624692792435215
13.0,0.42054285714285716,0.42054285714285716,0.42036981638112103,0.42702011499326886,0.42054285714285716,0.4125497087019327,0.42054285714285716,0.42054285714285716,0.3969145079010893,0.40473492094868446,1.6202781790467704
14.0,0.4299142857142858,0.4299142857142858,0.42074519381676306,0.4276258538156233,0.4299142857142858,0.42131438517594094,0.4299142857142858,0.4299142857142858,0.39448107899564944,0.4027196678941342,1.6096225189836058
15.0,0.4396857142857143,0.4396857142857143,0.43335599755234205,0.44043050227090097,0.4396857142857143,0.43137884129193493,0.4396857142857143,0.4396857142857143,0.40733239556516826,0.41556050809150846,1.5943467292611457
16.0,0.44314285714285717,0.44314285714285717,0.4453868568281777,0.45139874730336765,0.44314285714285717,0.4348061707971184,0.44314285714285717,0.44314285714285717,0.4099636524930754,0.4178057104199981,1.578824295736339
17.0,0.4502428571428571,0.4502428571428571,0.4409497897305066,0.44763125454022273,0.4502428571428571,0.44150291475546444,0.4502428571428571,0.4502428571428572,0.42026396602598126,0.42823295893447366,1.562342413048766
18.0,0.4510142857142857,0.4510142857142857,0.4470348307687354,0.4534399178373819,0.4510142857142857,0.442408536337929,0.4510142857142857,0.4510142857142857,0.41902012550427725,0.4270782870168398,1.5570348895303734
19.0,0.4566714285714285,0.4566714285714285,0.4514849169173581,0.458191807396749,0.4566714285714285,0.44762499232597275,0.4566714285714285,0.4566714285714285,0.42957228500058,0.4378901801725939,1.5455918813949308
20.0,0.46354285714285715,0.46354285714285715,0.46003324231217524,0.46567391758233195,0.46354285714285715,0.45380548704758106,0.46354285714285715,0.46354285714285715,0.43194062430383573,0.4405351556334104,1.5351915005679544
21.0,0.4738571428571429,0.4738571428571429,0.47583034670423335,0.48204320864756245,0.4738571428571429,0.4655331694821675,0.4738571428571429,0.4738571428571429,0.44502587481406036,0.4527729818384514,1.5146645492614677
22.0,0.47409999999999997,0.47409999999999997,0.4710154956186038,0.47625249351006194,0.47409999999999997,0.46492375178215506,0.47409999999999997,0.47409999999999997,0.44191097596337814,0.44993087916033864,1.5048262392549208
23.0,0.4797714285714286,0.4797714285714286,0.47975495587809525,0.4859806755152099,0.4797714285714286,0.4707880619176148,0.4797714285714286,0.4797714285714286,0.44763270883084666,0.4558359521349432,1.496099431329666
24.0,0.4843,0.4843,0.4825345780942071,0.4888578958576165,0.4843,0.47545878119503493,0.4843,0.4843,0.456767939355519,0.4647399400227944,1.4822218438806052
25.0,0.4902714285714286,0.4902714285714286,0.4839680072484711,0.48948409934488896,0.4902714285714286,0.4810172731685919,0.4902714285714286,0.4902714285714286,0.46032711664240383,0.4681089465670909,1.4666720812723515
26.0,0.4998,0.4998,0.4957118073346692,0.5020277142567565,0.4998,0.49133234354833244,0.4998,0.4998,0.47324304446354093,0.48106123559250913,1.4527961329782388
