Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.023333333333333334,0.023333333333333334,0.003907083089560661,0.003907083089560661,4.509963618948104
1.0,0.04675000000000001,0.04675000000000001,0.02046195632375138,0.02046195632375138,4.2926064983327334
2.0,0.0748,0.0748,0.04532505735122052,0.04532505735122052,4.083735607025472
3.0,0.08606666666666667,0.08606666666666667,0.05516064558925617,0.05516064558925617,3.9942571188541165
4.0,0.10318333333333334,0.10318333333333334,0.07463106704263818,0.07463106704263818,3.9030012130737313
5.0,0.11038333333333332,0.11038333333333332,0.08279199289065278,0.08279199289065278,3.8610396073219624
6.0,0.12528333333333336,0.12528333333333336,0.09674947706565858,0.09674947706565858,3.791169049384746
7.0,0.12923333333333334,0.12923333333333334,0.10495517834860113,0.10495517834860113,3.7488459072214497
8.0,0.13626666666666667,0.13626666666666667,0.11263689462166848,0.11263689462166848,3.7185285306991416
9.0,0.1454666666666667,0.1454666666666667,0.11963222391623715,0.11963222391623715,3.6600275174100347
10.0,0.15078333333333332,0.15078333333333332,0.12713273026154298,0.12713273026154298,3.6317519900646618
11.0,0.15889999999999999,0.15889999999999999,0.13412781006843572,0.13412781006843572,3.589836875428545
12.0,0.16138333333333335,0.16138333333333335,0.1370488610471126,0.1370488610471126,3.5702329004064515
13.0,0.16663333333333333,0.16663333333333333,0.14589336178664708,0.14589336178664708,3.5435076759216635
14.0,0.17068333333333335,0.17068333333333335,0.148433574392449,0.148433574392449,3.5203822513844103
15.0,0.17133333333333334,0.17133333333333334,0.1484958076509998,0.1484958076509998,3.494322178465255
16.0,0.18056666666666663,0.18056666666666663,0.1580378859849279,0.15803788598492788,3.462262416393199
17.0,0.18409999999999999,0.1841,0.16315147512011557,0.1631514751201156,3.44676570968425
18.0,0.18488333333333334,0.18488333333333334,0.1657771366545765,0.16577713665457652,3.4299358700184106
19.0,0.19098333333333334,0.19098333333333334,0.16991897946691897,0.16991897946691897,3.4113316010921557
20.0,0.19145,0.19145,0.17182486466026667,0.1718248646602667,3.4039671426123768
21.0,0.19751666666666665,0.19751666666666665,0.17852488836018834,0.17852488836018834,3.372468575264545
22.0,0.19945,0.19945,0.17897047645634687,0.17897047645634687,3.3676257077683793
23.0,0.20036666666666667,0.20036666666666667,0.1806411810261091,0.18064118102610913,3.3548559386679466
24.0,0.20471666666666666,0.20471666666666666,0.18845860768235903,0.188458607682359,3.3351732139891768
25.0,0.20250000000000004,0.20250000000000004,0.18285783633450553,0.18285783633450553,3.339397407338974
26.0,0.20778333333333335,0.20778333333333335,0.18836698945860203,0.18836698945860206,3.3265475919906122
27.0,0.20908333333333334,0.20908333333333334,0.19131366951652162,0.19131366951652162,3.307613442299214
28.0,0.20956666666666662,0.20956666666666662,0.1925169228056695,0.1925169228056695,3.3074169496272474
29.0,0.20893333333333333,0.20893333333333333,0.190492015469255,0.190492015469255,3.3142497871784458
30.0,0.21206666666666668,0.21206666666666668,0.1929245130583917,0.1929245130583917,3.291087924926839
31.0,0.2142,0.2142,0.19651856597570622,0.19651856597570622,3.2810512091251134
32.0,0.21690000000000004,0.21689999999999995,0.2008874669320015,0.20088746693200155,3.267874961710991
33.0,0.2144166666666667,0.2144166666666667,0.1967726563199899,0.1967726563199899,3.2723584289246417
34.0,0.21865,0.21865,0.20056392441756615,0.20056392441756615,3.2634862128724436
35.0,0.21773333333333333,0.21773333333333333,0.19900816114347744,0.19900816114347747,3.2597456701258403
36.0,0.22054999999999997,0.22054999999999997,0.20300606354135384,0.20300606354135384,3.245175595993691
37.0,0.22075000000000006,0.22074999999999995,0.2023304491287276,0.2023304491287276,3.237581096557861
38.0,0.22426666666666667,0.22426666666666667,0.20732003730388499,0.20732003730388499,3.224428593351486
39.0,0.22325,0.22325,0.20811201976611252,0.20811201976611252,3.230873223568531
40.0,0.22825,0.22825,0.21254867128675844,0.2125486712867585,3.210105910199754
41.0,0.22923333333333334,0.22923333333333334,0.21333194013091253,0.21333194013091253,3.2062622701868095
42.0,0.23020000000000002,0.23020000000000002,0.215409126335587,0.21540912633558706,3.200624229045624
43.0,0.2286,0.2286,0.21235908398310244,0.21235908398310244,3.2073315085248746
44.0,0.22678333333333334,0.22678333333333334,0.21192217850416,0.21192217850416,3.20836100984127
45.0,0.23243333333333333,0.23243333333333333,0.21590219011884287,0.2159021901188428,3.1907827887129274
46.0,0.23231666666666664,0.23231666666666664,0.21384006722912346,0.21384006722912346,3.183160113020146
47.0,0.2315666666666667,0.2315666666666667,0.21407762151479842,0.21407762151479842,3.1906623381249446
48.0,0.23421666666666666,0.23421666666666666,0.2202033650729395,0.22020336507293944,3.164852446444491
49.0,0.23446666666666666,0.23446666666666666,0.2177423220324391,0.2177423220324391,3.176598592768324
50.0,0.23548333333333332,0.23548333333333332,0.2211206094633793,0.22112060946337925,3.162763599639243
51.0,0.23531666666666667,0.23531666666666667,0.22170332384774008,0.22170332384774002,3.168374547552555
52.0,0.23741666666666666,0.23741666666666666,0.21945781976740902,0.21945781976740908,3.1570407413421795
53.0,0.23748333333333332,0.23748333333333332,0.22353355244853912,0.22353355244853917,3.144389693026847
54.0,0.23959999999999998,0.23959999999999998,0.2247793457109141,0.2247793457109141,3.1401150774448476
55.0,0.24106666666666668,0.24106666666666668,0.22573649390858055,0.2257364939085805,3.1385196143008294
56.0,0.2415,0.2415,0.22531601766499332,0.22531601766499337,3.1317017179854374
57.0,0.23904999999999998,0.23904999999999998,0.22299536544295134,0.22299536544295134,3.1468915368648287
58.0,0.24338333333333334,0.24338333333333334,0.22866491140065098,0.22866491140065098,3.132775270177963
59.0,0.24498333333333333,0.24498333333333333,0.23118037772409744,0.2311803777240974,3.118495684228045
60.0,0.24361666666666668,0.24361666666666668,0.22897819913889944,0.2289781991388995,3.128347170352936
61.0,0.24355000000000002,0.24355000000000002,0.2302131477264827,0.2302131477264827,3.120502190386995
62.0,0.24480000000000005,0.24480000000000005,0.22910002476654562,0.22910002476654562,3.1191886541691227
63.0,0.24448333333333333,0.24448333333333333,0.2310159347198535,0.23101593471985354,3.121541751191971
64.0,0.24538333333333334,0.24538333333333334,0.23148993534671844,0.23148993534671844,3.1174099184097126
65.0,0.24638333333333334,0.24638333333333334,0.23200617683025976,0.23200617683025976,3.1126180582858143
66.0,0.24593333333333334,0.24593333333333334,0.23079063051419385,0.2307906305141938,3.107527588022516
67.0,0.24596666666666667,0.24596666666666667,0.23094503670311212,0.23094503670311212,3.1050659506878953
68.0,0.24584999999999999,0.24584999999999999,0.22893674492006158,0.22893674492006158,3.1081949698164104
69.0,0.24569999999999997,0.24569999999999997,0.2305550265861484,0.23055502658614846,3.1119926498291344
70.0,0.2460166666666667,0.2460166666666667,0.23191081436866426,0.23191081436866426,3.0994834496619856
71.0,0.24850000000000003,0.24850000000000003,0.23425965000578666,0.23425965000578666,3.0956846290446345
72.0,0.25116666666666665,0.25116666666666665,0.23716176103509898,0.23716176103509903,3.0870631058165365
73.0,0.24778333333333333,0.24778333333333333,0.23247470016907998,0.23247470016907998,3.09127020480785
74.0,0.24961666666666665,0.24961666666666665,0.23490985544057516,0.23490985544057516,3.0888241920065376
75.0,0.24981666666666666,0.24981666666666666,0.23503953133349437,0.23503953133349437,3.088630408429085
76.0,0.2512,0.2512,0.23431432077053746,0.23431432077053746,3.0873946139153015
77.0,0.2505333333333334,0.2505333333333334,0.23690872710037256,0.23690872710037264,3.084460049487175
78.0,0.25253333333333333,0.25253333333333333,0.23820625294084669,0.23820625294084669,3.0748597553435792
79.0,0.2504833333333333,0.2504833333333333,0.2363026189109106,0.2363026189109106,3.0826418404883524
80.0,0.25478333333333336,0.25478333333333336,0.2406969944053648,0.2406969944053648,3.0745273491169547
