Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.07718333333333334,0.07718333333333334,0.05894565877009535,0.05894565877009533,0.07718333333333334,0.07718333333333333,0.07718333333333334,0.07718333333333334,0.046358465383972036,0.046358465383972036,4.084430110961833
1.0,0.09978333333333335,0.09978333333333335,0.07906887492015523,0.07906887492015521,0.09978333333333335,0.09978333333333333,0.09978333333333335,0.09978333333333335,0.06809913295218842,0.06809913295218845,3.930606521190481
2.0,0.11165,0.11165,0.09643286594478899,0.096432865944789,0.11165,0.11165,0.11165,0.11165,0.08212347385840958,0.08212347385840958,3.8618011284381786
3.0,0.1177,0.1177,0.10028793550914487,0.10028793550914487,0.1177,0.1177,0.1177,0.1177,0.0865551478636434,0.0865551478636434,3.812768110062214
4.0,0.12253333333333334,0.12253333333333334,0.11066106361182508,0.11066106361182508,0.12253333333333334,0.12253333333333334,0.12253333333333334,0.12253333333333334,0.09320825728617359,0.09320825728617359,3.7870493498254327
5.0,0.1277333333333333,0.1277333333333333,0.11583508118477774,0.11583508118477774,0.1277333333333333,0.1277333333333333,0.1277333333333333,0.1277333333333333,0.09777647640357645,0.09777647640357646,3.755152737587056
6.0,0.12955,0.12955,0.12255146329452751,0.12255146329452751,0.12955,0.12955,0.12955,0.12955,0.10207582240134858,0.10207582240134858,3.738027021479099
7.0,0.13276666666666664,0.13276666666666664,0.12525253162624705,0.12525253162624703,0.13276666666666664,0.13276666666666664,0.13276666666666664,0.13276666666666664,0.10493739226038538,0.10493739226038541,3.7194522071391978
8.0,0.13455,0.13455,0.12401487969365428,0.1240148796936543,0.13455,0.13455,0.13455,0.13455,0.10853330485479644,0.10853330485479647,3.7107148421571607
9.0,0.1371666666666667,0.1371666666666667,0.1305468031364602,0.1305468031364602,0.1371666666666667,0.1371666666666667,0.1371666666666667,0.1371666666666667,0.11158751495206724,0.11158751495206724,3.695809088615661
10.0,0.13996666666666666,0.13996666666666666,0.13570815222869617,0.13570815222869617,0.13996666666666666,0.13996666666666666,0.13996666666666666,0.13996666666666666,0.11362444059630812,0.11362444059630812,3.685354828580897
11.0,0.13933333333333334,0.13933333333333334,0.13294607811496711,0.13294607811496711,0.13933333333333334,0.13933333333333334,0.13933333333333334,0.13933333333333334,0.11471066796289968,0.11471066796289967,3.6757344324538046
12.0,0.14181666666666665,0.14181666666666665,0.13473472329185507,0.13473472329185507,0.14181666666666665,0.14181666666666665,0.14181666666666665,0.14181666666666665,0.11693240562812983,0.11693240562812983,3.6674147537414066
13.0,0.14353333333333335,0.14353333333333335,0.1283767464291453,0.12837674642914532,0.14353333333333335,0.14353333333333335,0.14353333333333335,0.14353333333333335,0.11624461256362406,0.11624461256362403,3.6621829144498137
14.0,0.14368333333333333,0.14368333333333333,0.13541217120804613,0.13541217120804613,0.14368333333333333,0.14368333333333333,0.14368333333333333,0.14368333333333333,0.11925992019938983,0.11925992019938983,3.654546297864711
15.0,0.14584999999999998,0.14584999999999998,0.1395618123798076,0.1395618123798076,0.14584999999999998,0.14584999999999998,0.14584999999999998,0.14584999999999998,0.11987100148844461,0.11987100148844461,3.650309718416092
16.0,0.14553333333333335,0.14553333333333335,0.13630214500300608,0.1363021450030061,0.14553333333333335,0.14553333333333335,0.14553333333333335,0.14553333333333335,0.12197762257013403,0.12197762257013403,3.6479991479122895
17.0,0.14606666666666665,0.14606666666666665,0.14173154665035476,0.14173154665035476,0.14606666666666665,0.14606666666666665,0.14606666666666665,0.14606666666666665,0.12308908728199675,0.12308908728199675,3.637369807223056
18.0,0.14566666666666667,0.14566666666666667,0.13945506691086793,0.1394550669108679,0.14566666666666667,0.14566666666666667,0.14566666666666667,0.14566666666666667,0.12193465560890263,0.12193465560890263,3.635925081182034
19.0,0.14901666666666666,0.14901666666666666,0.14566583958015378,0.14566583958015378,0.14901666666666666,0.14901666666666666,0.14901666666666666,0.14901666666666666,0.12713298652304333,0.12713298652304333,3.62652995840032
20.0,0.14981666666666665,0.14981666666666665,0.14293505539607984,0.14293505539607984,0.14981666666666665,0.14981666666666665,0.14981666666666665,0.14981666666666665,0.1259753997711153,0.1259753997711153,3.622554919821151
21.0,0.15035000000000004,0.15035000000000004,0.14631086532023171,0.14631086532023174,0.15035000000000004,0.15035,0.15035000000000004,0.15035000000000004,0.1281209956110378,0.1281209956110378,3.6210894270146143
22.0,0.14981666666666665,0.14981666666666665,0.14355054721959987,0.14355054721959987,0.14981666666666665,0.14981666666666665,0.14981666666666665,0.14981666666666665,0.12765679815067474,0.12765679815067474,3.6170235849441363
23.0,0.14856666666666668,0.14856666666666668,0.14281170834577483,0.14281170834577486,0.14856666666666668,0.14856666666666665,0.14856666666666668,0.14856666666666668,0.1247066603163062,0.1247066603163062,3.617457766735807
24.0,0.15165,0.15165,0.14141707494541417,0.1414170749454142,0.15165,0.15165,0.15165,0.15165,0.1289921547916399,0.12899215479163986,3.6129456925899426
25.0,0.1525166666666667,0.1525166666666667,0.14348695560775743,0.14348695560775743,0.1525166666666667,0.1525166666666667,0.1525166666666667,0.1525166666666667,0.1286633078122809,0.1286633078122809,3.6110546342870022
