Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.029200000000000004,0.029200000000000004,0.006458797456806548,0.006458797456806549,0.029200000000000004,0.029200000000000004,0.029200000000000004,0.029200000000000004,0.008268648328703491,0.00826864832870349,4.589835911101483
1.0,0.036050000000000006,0.036050000000000006,0.010510698832717833,0.010510698832717833,0.036050000000000006,0.036050000000000006,0.036050000000000006,0.036050000000000006,0.013458693562513405,0.013458693562513408,4.583071245538427
2.0,0.0383,0.0383,0.014777173128610821,0.014777173128610821,0.0383,0.0383,0.0383,0.0383,0.0167908646145584,0.0167908646145584,4.580563795820195
3.0,0.041383333333333334,0.041383333333333334,0.014174282424544927,0.014174282424544927,0.041383333333333334,0.04138333333333334,0.041383333333333334,0.041383333333333334,0.018598955181954556,0.018598955181954556,4.578435877028932
4.0,0.04186666666666667,0.04186666666666667,0.016536629582162732,0.016536629582162732,0.04186666666666667,0.04186666666666667,0.04186666666666667,0.04186666666666667,0.020315490869759822,0.02031549086975982,4.577215660886561
5.0,0.044566666666666664,0.044566666666666664,0.016973368895988956,0.01697336889598895,0.044566666666666664,0.044566666666666664,0.044566666666666664,0.044566666666666664,0.0214549904929335,0.0214549904929335,4.574920597482235
6.0,0.04446666666666667,0.04446666666666667,0.018003822638522675,0.018003822638522675,0.04446666666666667,0.04446666666666667,0.04446666666666667,0.04446666666666667,0.022161907803238477,0.022161907803238477,4.574185661052136
7.0,0.04611666666666667,0.04611666666666667,0.01922395311225808,0.019223953112258073,0.04611666666666667,0.04611666666666666,0.04611666666666667,0.04611666666666667,0.023811415618446997,0.023811415618446994,4.573186832285943
8.0,0.04728333333333333,0.04728333333333333,0.021392675849735043,0.021392675849735043,0.04728333333333333,0.04728333333333333,0.04728333333333333,0.04728333333333333,0.024991095612765073,0.02499109561276508,4.572271857870386
9.0,0.048016666666666666,0.048016666666666666,0.021132259412060393,0.021132259412060393,0.048016666666666666,0.048016666666666666,0.048016666666666666,0.048016666666666666,0.025635265963602577,0.025635265963602577,4.571237968891225
10.0,0.04905,0.04905,0.022131376757120205,0.022131376757120208,0.04905,0.049049999999999996,0.04905,0.049049999999999996,0.0267506003165807,0.02675060031658069,4.570303190515397
11.0,0.05018333333333334,0.05018333333333334,0.02364454875161743,0.02364454875161743,0.05018333333333334,0.05018333333333334,0.05018333333333334,0.05018333333333334,0.027846500569431755,0.027846500569431755,4.569311617790385
12.0,0.05081666666666666,0.05081666666666666,0.022067169059842268,0.022067169059842264,0.05081666666666666,0.05081666666666666,0.05081666666666666,0.05081666666666666,0.026998279721335762,0.026998279721335762,4.5685895813272355
13.0,0.05113333333333334,0.05113333333333334,0.022919321158630344,0.022919321158630344,0.05113333333333334,0.05113333333333332,0.05113333333333334,0.05113333333333334,0.02761701800086508,0.02761701800086508,4.568302523328903
14.0,0.05018333333333334,0.05018333333333334,0.02438511290688411,0.024385112906884117,0.05018333333333334,0.05018333333333334,0.05018333333333334,0.05018333333333334,0.028585856560456913,0.028585856560456913,4.568499637157359
15.0,0.050550000000000005,0.050550000000000005,0.02422320186260706,0.02422320186260706,0.050550000000000005,0.050550000000000005,0.050550000000000005,0.05055,0.02848404092900071,0.02848404092900071,4.568542978104125
16.0,0.053000000000000005,0.053000000000000005,0.02470563245313203,0.024705632453132027,0.053000000000000005,0.053000000000000005,0.053000000000000005,0.053000000000000005,0.03012833426547392,0.03012833426547392,4.566794347763062
17.0,0.052550000000000006,0.052550000000000006,0.024352751724348656,0.024352751724348653,0.052550000000000006,0.052550000000000006,0.052550000000000006,0.052550000000000006,0.02971901607190831,0.029719016071908317,4.56642327055018
18.0,0.05454999999999999,0.05454999999999999,0.02681301762541648,0.026813017625416484,0.05454999999999999,0.05455,0.05454999999999999,0.05454999999999999,0.03129103765310449,0.03129103765310449,4.564619984525316
19.0,0.05411666666666667,0.05411666666666667,0.027506058570180847,0.027506058570180847,0.05411666666666667,0.05411666666666667,0.05411666666666667,0.05411666666666667,0.03202044727525859,0.03202044727525859,4.565260158701145
20.0,0.05441666666666667,0.05441666666666667,0.026993787612307037,0.026993787612307037,0.05441666666666667,0.05441666666666667,0.05441666666666667,0.05441666666666667,0.031593967537746584,0.031593967537746584,4.565306143050498
21.0,0.054849999999999996,0.054849999999999996,0.026731061774977038,0.026731061774977038,0.054849999999999996,0.054849999999999996,0.054849999999999996,0.054849999999999996,0.03229662389353347,0.03229662389353347,4.5644876185883865
22.0,0.053116666666666666,0.053116666666666666,0.025621037523900277,0.02562103752390027,0.053116666666666666,0.05311666666666666,0.053116666666666666,0.053116666666666666,0.03083326231575781,0.03083326231575781,4.565441554657957
23.0,0.053566666666666665,0.053566666666666665,0.026859606097315684,0.02685960609731569,0.053566666666666665,0.053566666666666665,0.053566666666666665,0.053566666666666665,0.031588450282516355,0.031588450282516355,4.5658027019906555
24.0,0.05588333333333333,0.05588333333333333,0.02783933465420807,0.02783933465420807,0.05588333333333333,0.05588333333333333,0.05588333333333333,0.05588333333333333,0.03296681763292388,0.03296681763292388,4.56353613518654
25.0,0.05545,0.05545,0.02746385342467031,0.027463853424670302,0.05545,0.05545,0.05545,0.05545,0.03255957997531507,0.03255957997531507,4.563697926034319
26.0,0.056499999999999995,0.056499999999999995,0.02726992499104932,0.02726992499104932,0.056499999999999995,0.05650000000000001,0.056499999999999995,0.056499999999999995,0.033438827298038216,0.033438827298038216,4.562886420209358
27.0,0.05715,0.05715,0.02758167843064178,0.027581678430641778,0.05715,0.05715,0.05715,0.05715,0.03383486189371272,0.03383486189371272,4.562054310453698
28.0,0.05631666666666667,0.05631666666666667,0.02789821942228383,0.02789821942228383,0.05631666666666667,0.05631666666666667,0.05631666666666667,0.05631666666666667,0.03390183627921189,0.03390183627921189,4.5623263937361695
29.0,0.05750000000000001,0.05750000000000001,0.028101873941369725,0.028101873941369725,0.05750000000000001,0.05750000000000001,0.05750000000000001,0.05750000000000001,0.03393550120794296,0.03393550120794296,4.561401130798015
30.0,0.05765,0.05765,0.02955513778233877,0.02955513778233877,0.05765,0.05765,0.05765,0.05765,0.03491360786459281,0.03491360786459282,4.561321606534593
31.0,0.05695,0.05695,0.029139696892617757,0.029139696892617757,0.05695,0.05695,0.05695,0.05695,0.03435561458073175,0.03435561458073174,4.561879035767088
32.0,0.058133333333333335,0.058133333333333335,0.02900692808253732,0.02900692808253732,0.058133333333333335,0.058133333333333335,0.058133333333333335,0.058133333333333335,0.03515956291646279,0.03515956291646279,4.56113880035725
33.0,0.05771666666666666,0.05771666666666666,0.030557152370807063,0.030557152370807063,0.05771666666666666,0.05771666666666666,0.05771666666666666,0.05771666666666666,0.03542847146179785,0.03542847146179785,4.5612184742663775
34.0,0.05668333333333333,0.05668333333333333,0.02866448830825365,0.028664488308253643,0.05668333333333333,0.05668333333333333,0.05668333333333333,0.05668333333333333,0.03414961035459578,0.03414961035459578,4.562184809623881
